video_id,channel_rank,title,url,title_stem,kind,category,board_count,meeting_date,date_source,date_flag,note,classification_source,classified_by,classified_at
FvgT0dj2O_M,618,Sewer Commission 06.10.25,https://www.youtube.com/watch?v=FvgT0dj2O_M,Sewer Commission,meeting,regular,1,2025-06-10,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
vrn4Y9WZqFY,619,Council on Aging  06.10.25,https://www.youtube.com/watch?v=vrn4Y9WZqFY,Council on Aging,meeting,regular,1,2025-06-10,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
I_8yK_VGcGo,620,Select Board 06.09.25 - Workshop,https://www.youtube.com/watch?v=I_8yK_VGcGo,Select Board - Workshop,meeting,workshop,1,2025-06-09,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
6nRH1-LVvLo,621,Planning Board 06.09.25,https://www.youtube.com/watch?v=6nRH1-LVvLo,Planning Board,meeting,regular,1,2025-06-09,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
FbucqU5g8DU,622,Gaming Buds: Lego Batman - Ep. 9,https://www.youtube.com/watch?v=FbucqU5g8DU,Gaming Buds: Lego Batman - Ep. 9,not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
qtPUVc73dOA,623,Conservation Commission 06.04.25,https://www.youtube.com/watch?v=qtPUVc73dOA,Conservation Commission,meeting,regular,1,2025-06-04,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
VySnGF_Vggo,624,Municipal Building Design Committee 06.05.25,https://www.youtube.com/watch?v=VySnGF_Vggo,Municipal Building Design Committee,meeting,regular,1,2025-06-05,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
j3ofHcEYMyg,625,Cruise Night 05.28.25,https://www.youtube.com/watch?v=j3ofHcEYMyg,Cruise Night,not_a_meeting,community_event,0,2025-05-28,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
nklN_QTDFjg,626,Annual Police/Fire Memorial Ceremony 06.08.25,https://www.youtube.com/watch?v=nklN_QTDFjg,Annual Police/Fire Memorial Ceremony,not_a_meeting,ceremony,0,2025-06-08,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
1ikQDTq3icM,627,LHS Community Scholarship Award Ceremony 06.05.25,https://www.youtube.com/watch?v=1ikQDTq3icM,LHS Community Scholarship Award Ceremony,not_a_meeting,school_event,0,2025-06-05,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
f1tPF4AvRpk,628,Lunenburg High School Graduation 2025,https://www.youtube.com/watch?v=f1tPF4AvRpk,Lunenburg High School Graduation 2025,not_a_meeting,school_event,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
cqx_kxzHC3c,629,Parks Commission 06.04.25,https://www.youtube.com/watch?v=cqx_kxzHC3c,Parks Commission,meeting,regular,1,2025-06-04,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
g_QmuyZKcyA,630,Stormwater Task Force 05.29.25,https://www.youtube.com/watch?v=g_QmuyZKcyA,Stormwater Task Force,meeting,regular,1,2025-05-29,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
T4UnAG5nr70,631,School Committee 06.04.25,https://www.youtube.com/watch?v=T4UnAG5nr70,School Committee,meeting,regular,1,2025-06-04,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Q5b-y0DVWNk,632,Baccalaureate 2025,https://www.youtube.com/watch?v=Q5b-y0DVWNk,Baccalaureate 2025,not_a_meeting,school_event,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
kX5ppTa9krI,633,"Lunenburg Town Manager's Report - June 3rd, 2025",https://www.youtube.com/watch?v=kX5ppTa9krI,Lunenburg Town Manager's Report,not_a_meeting,town_programming,0,2025-06-03,title (month name),,"a Town Manager segment, not the meeting record",model,claude-opus-5 (1M context),2026-09-08
esXb-953bjA,634,Select Board 06.03.25,https://www.youtube.com/watch?v=esXb-953bjA,Select Board,meeting,regular,1,2025-06-03,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
RiZCHhECr88,635,Boston Post Cane  and Century Club Presentation - Charles Sanderson 05.05.25,https://www.youtube.com/watch?v=RiZCHhECr88,Boston Post Cane and Century Club Presentation - Charles Sanderson,not_a_meeting,ceremony,0,2025-05-05,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
h3uIqNT5Ky4,636,Lunenburg Spring Concert 2025 (Partial Concert),https://www.youtube.com/watch?v=h3uIqNT5Ky4,Lunenburg Spring Concert 2025 (Partial Concert),not_a_meeting,school_event,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
xBKv2sIPPaQ,637,Green Community Task Force 06.02.25,https://www.youtube.com/watch?v=xBKv2sIPPaQ,Green Community Task Force,meeting,regular,1,2025-06-02,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
wuPFnBcuxyY,638,PAC 06.02.25,https://www.youtube.com/watch?v=wuPFnBcuxyY,PAC,meeting,regular,1,2025-06-02,title (mm.dd.yy),,the channel abbreviates the same committee both PAC and PACC,model,claude-opus-5 (1M context),2026-09-08
gtkfbmuZkwk,639,Water District 05.28.25,https://www.youtube.com/watch?v=gtkfbmuZkwk,Water District,meeting,regular,1,2025-05-28,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
NcR2P9QD2DI,640,"Talkin' Baseball - ""Shrine or Museum? Season 11 Episode 3",https://www.youtube.com/watch?v=NcR2P9QD2DI,"Talkin' Baseball - ""Shrine or Museum? Season 11 Episode 3",not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
MmSfutwmqL0,641,Zoning Board 05.28.25,https://www.youtube.com/watch?v=MmSfutwmqL0,Zoning Board,meeting,regular,1,2025-05-28,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
jPcTuw-Wlrc,642,Movie Talk: Star Wars Episode 3 Review - Season 1 Ep. 8,https://www.youtube.com/watch?v=jPcTuw-Wlrc,Movie Talk: Star Wars Episode 3 Review - Season 1 Ep. 8,not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
-RpITQCsAAQ,643,2025 Lunenburg Memorial Day Observance,https://www.youtube.com/watch?v=-RpITQCsAAQ,2025 Lunenburg Memorial Day Observance,not_a_meeting,ceremony,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
yA9Nou_cIV4,644,Sewer Commission 05.27.25,https://www.youtube.com/watch?v=yA9Nou_cIV4,Sewer Commission,meeting,regular,1,2025-05-27,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
TTLkkbHgrRk,645,School Committee 05.21.25,https://www.youtube.com/watch?v=TTLkkbHgrRk,School Committee,meeting,regular,1,2025-05-21,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
tTxlYzAQHd8,646,Cemetery Commission 05.22.25,https://www.youtube.com/watch?v=tTxlYzAQHd8,Cemetery Commission,meeting,regular,1,2025-05-22,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
XoSynYiQdA4,647,Conservation Commission 05.21.25,https://www.youtube.com/watch?v=XoSynYiQdA4,Conservation Commission,meeting,regular,1,2025-05-21,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
5faXjAf5Fuw,648,"Lunenburg Town Manager Report - May 20th, 2025",https://www.youtube.com/watch?v=5faXjAf5Fuw,Lunenburg Town Manager Report,not_a_meeting,town_programming,0,2025-05-20,title (month name),,,model,claude-opus-5 (1M context),2026-09-08
wpttRNE3njQ,649,Select Board 05.20.25,https://www.youtube.com/watch?v=wpttRNE3njQ,Select Board,meeting,regular,1,2025-05-20,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
M-BfcrTMqbU,650,School Committee Special Meeting 05.20.25,https://www.youtube.com/watch?v=M-BfcrTMqbU,School Committee Special Meeting,meeting,special,1,2025-05-20,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
J6QIjbksMto,651,Board of Assessors 05.19.25,https://www.youtube.com/watch?v=J6QIjbksMto,Board of Assessors,meeting,regular,1,2025-05-19,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
KmRUlqJdUcs,652,School Committee Special Meeting 05.15.25,https://www.youtube.com/watch?v=KmRUlqJdUcs,School Committee Special Meeting,meeting,special,1,2025-05-15,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
NGQVxHy1L5w,653,"Lunenburg Storytime - The Books We Love, Season 5 Episode 15",https://www.youtube.com/watch?v=NGQVxHy1L5w,"Lunenburg Storytime - The Books We Love, Season 5 Episode 15",not_a_meeting,library_program,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
u2c8rPuVWT8,654,Water District 05.14.25,https://www.youtube.com/watch?v=u2c8rPuVWT8,Water District,meeting,regular,1,2025-05-14,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
VJ0rLCk9r1o,655,Open Space Committee 05.14.25,https://www.youtube.com/watch?v=VJ0rLCk9r1o,Open Space Committee,meeting,regular,1,2025-05-14,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
4WHHrkVtgr0,656,"Lunenburg Town Manager Report - May 13th, 2025",https://www.youtube.com/watch?v=4WHHrkVtgr0,Lunenburg Town Manager Report,not_a_meeting,town_programming,0,2025-05-13,title (month name),,,model,claude-opus-5 (1M context),2026-09-08
1XNIOs3PXVo,657,Select Board 05.13.25,https://www.youtube.com/watch?v=1XNIOs3PXVo,Select Board,meeting,regular,1,2025-05-13,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
r-kUuTGPt3o,658,Sewer Commission 05.13.25,https://www.youtube.com/watch?v=r-kUuTGPt3o,Sewer Commission,meeting,regular,1,2025-05-13,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
aoT70pHykbc,659,Council on Aging 05.13.25,https://www.youtube.com/watch?v=aoT70pHykbc,Council on Aging,meeting,regular,1,2025-05-13,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
IAL3PkRKdbo,660,Planning Board 05.12.25,https://www.youtube.com/watch?v=IAL3PkRKdbo,Planning Board,meeting,regular,1,2025-05-12,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
_WDJdHhtWWw,661,Lunenburg All Vendor Fair - 05.10.25,https://www.youtube.com/watch?v=_WDJdHhtWWw,Lunenburg All Vendor Fair,not_a_meeting,community_event,0,2025-05-10,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
ErjwGSDIH5s,662,Are You Smarter Than Our Sixth Graders - 05.09.25,https://www.youtube.com/watch?v=ErjwGSDIH5s,Are You Smarter Than Our Sixth Graders,not_a_meeting,community_event,0,2025-05-09,title (mm.dd.yy),,Boys and Girls Club fundraiser,model,claude-opus-5 (1M context),2026-09-08
MKuXFUEI1jg,663,Architectural Preservation District Commission 05.08.25,https://www.youtube.com/watch?v=MKuXFUEI1jg,Architectural Preservation District Commission,meeting,regular,1,2025-05-08,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Tarq_Av7WLA,664,Finance Committee 05.08.25,https://www.youtube.com/watch?v=Tarq_Av7WLA,Finance Committee,meeting,regular,1,2025-05-08,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
GRGJdd9o4xQ,665,School Committee 05.07.25,https://www.youtube.com/watch?v=GRGJdd9o4xQ,School Committee,meeting,regular,1,2025-05-07,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
FxrJwyarBj4,666,Conservation Commission 05.07.25,https://www.youtube.com/watch?v=FxrJwyarBj4,Conservation Commission,meeting,regular,1,2025-05-07,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
_Sn5J1a6bZo,667,Select Board 05.06.25,https://www.youtube.com/watch?v=_Sn5J1a6bZo,Select Board,meeting,regular,1,2025-05-06,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
ywVPVPUvACA,668,School Committee Special Meeting - Superintendent Interview Menard 05.06.25,https://www.youtube.com/watch?v=ywVPVPUvACA,School Committee Special Meeting - Superintendent Interview Menard,meeting,special,1,2025-05-06,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
ksX36dVzgsA,669,Best Podcast on Turf - Ep. 9,https://www.youtube.com/watch?v=ksX36dVzgsA,Best Podcast on Turf - Ep. 9,not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
ee8wcmfVbLw,670,Spring Health Update 2025,https://www.youtube.com/watch?v=ee8wcmfVbLw,Spring Health Update 2025,not_a_meeting,town_programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
-hd-MdOucO0,671,School Committee Special Meeting - Superintendent Interview McCormick 05.05.25,https://www.youtube.com/watch?v=-hd-MdOucO0,School Committee Special Meeting - Superintendent Interview McCormick,meeting,special,1,2025-05-05,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
RkfDA8G2Txc,672,Board of Assessors 05.05.25,https://www.youtube.com/watch?v=RkfDA8G2Txc,Board of Assessors,meeting,regular,1,2025-05-05,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
O-0UxP3MMM0,673,PACC 05.05.25,https://www.youtube.com/watch?v=O-0UxP3MMM0,PACC,meeting,regular,1,2025-05-05,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
gOYiR_qV8yk,674,Town Meeting 05.03.25,https://www.youtube.com/watch?v=gOYiR_qV8yk,Town Meeting,meeting,regular,1,2025-05-03,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
rIJRGcl0CME,675,School Committee Special Meeting - Superintendent Interview - Jodi Fortuna 05.01.25,https://www.youtube.com/watch?v=rIJRGcl0CME,School Committee Special Meeting - Superintendent Interview - Jodi Fortuna,meeting,special,1,2025-05-01,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
7lr4O0moM0o,676,School Committee - Superintendent Interview - Brent Conway 04.30.25,https://www.youtube.com/watch?v=7lr4O0moM0o,School Committee - Superintendent Interview - Brent Conway,meeting,special,1,2025-04-30,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
9uCZ9UgPfv8,677,Municipal Building Design Committee 04.30.25,https://www.youtube.com/watch?v=9uCZ9UgPfv8,Municipal Building Design Committee,meeting,regular,1,2025-04-30,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
o4dTzF9aVgY,678,Sewer Commission 04.29.25,https://www.youtube.com/watch?v=o4dTzF9aVgY,Sewer Commission,meeting,regular,1,2025-04-29,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
qg3WDCPJN9A,679,"Lunenburg Storytime - The Books We Love - Season 5, Episode 14",https://www.youtube.com/watch?v=qg3WDCPJN9A,"Lunenburg Storytime - The Books We Love - Season 5, Episode 14",not_a_meeting,library_program,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
0zq0wcKxsdk,680,Lunenburg Vendor Fair - Announcement,https://www.youtube.com/watch?v=0zq0wcKxsdk,Lunenburg Vendor Fair - Announcement,not_a_meeting,psa,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
FVb29-qTr4o,681,Planning Board 04.28.25,https://www.youtube.com/watch?v=FVb29-qTr4o,Planning Board,meeting,regular,1,2025-04-28,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
jEgcHjc26NI,682,Fire Safety 04.25.25,https://www.youtube.com/watch?v=jEgcHjc26NI,Fire Safety,not_a_meeting,psa,0,2025-04-25,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
YhDc0ZFilHw,683,Finance Committee 04.24.25,https://www.youtube.com/watch?v=YhDc0ZFilHw,Finance Committee,meeting,regular,1,2025-04-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Eg8SZL_KgUA,684,Stormwater Task Force 04.24.25,https://www.youtube.com/watch?v=Eg8SZL_KgUA,Stormwater Task Force,meeting,regular,1,2025-04-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
9uQ1g08yqqE,685,Cemetery Commission 04.24.25,https://www.youtube.com/watch?v=9uQ1g08yqqE,Cemetery Commission,meeting,regular,1,2025-04-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
rmFeJGzdZvE,686,"Talkin' Baseball - How to Score, Season11 Ep2",https://www.youtube.com/watch?v=rmFeJGzdZvE,"Talkin' Baseball - How to Score, Season11 Ep2",not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
SF1GorpjMtc,687,Master Plan Steering Committee 04.23.25,https://www.youtube.com/watch?v=SF1GorpjMtc,Master Plan Steering Committee,meeting,regular,1,2025-04-23,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
oCbWhA_I5g0,688,Zoning Board of Appeals 04.23.25,https://www.youtube.com/watch?v=oCbWhA_I5g0,Zoning Board of Appeals,meeting,regular,1,2025-04-23,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
kA-Td4pDZ54,689,"Swearing In and Pinning Ceremony of Lunenburg Police Chief Jeffrey Thibodeau - April 18th, 2025",https://www.youtube.com/watch?v=kA-Td4pDZ54,Swearing In and Pinning Ceremony of Lunenburg Police Chief Jeffrey Thibodeau,not_a_meeting,ceremony,0,2025-04-18,title (month name),,,model,claude-opus-5 (1M context),2026-09-08
tHhc05LWh-0,690,"Lunenburg Town Manager's Report - April 22nd, 2025",https://www.youtube.com/watch?v=tHhc05LWh-0,Lunenburg Town Manager's Report,not_a_meeting,town_programming,0,2025-04-22,title (month name),,"a Town Manager segment, not the meeting record",model,claude-opus-5 (1M context),2026-09-08
P2oaRZxpxMU,691,Select Board 04.22.25,https://www.youtube.com/watch?v=P2oaRZxpxMU,Select Board,meeting,regular,1,2025-04-22,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
BdMsFvAAQqY,692,"Lunenburg Storytime - The Books We Love, Season 5 Episode 13",https://www.youtube.com/watch?v=BdMsFvAAQqY,"Lunenburg Storytime - The Books We Love, Season 5 Episode 13",not_a_meeting,library_program,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
1ZVK0_sfUqw,693,School Committee 04.16.25,https://www.youtube.com/watch?v=1ZVK0_sfUqw,School Committee,meeting,regular,1,2025-04-16,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
1Y3M0XO4jVk,694,Conservation Commission 04.16.25,https://www.youtube.com/watch?v=1Y3M0XO4jVk,Conservation Commission,meeting,regular,1,2025-04-16,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
qWh6_jTJFdU,695,Board of Assessors 04.16.25,https://www.youtube.com/watch?v=qWh6_jTJFdU,Board of Assessors,meeting,regular,1,2025-04-16,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
VdyksuhJQaA,696,Select Board 04.15.25,https://www.youtube.com/watch?v=VdyksuhJQaA,Select Board,meeting,regular,1,2025-04-15,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Aha56FXbwHc,697,Sewer Commission 04.15.25,https://www.youtube.com/watch?v=Aha56FXbwHc,Sewer Commission,meeting,regular,1,2025-04-15,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
_QrbBHrXjrM,698,Kate Chadbourne - Irish Poetry and Song 04.13.25,https://www.youtube.com/watch?v=_QrbBHrXjrM,Kate Chadbourne - Irish Poetry and Song,not_a_meeting,library_program,0,2025-04-13,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
8hSANOjIKj4,699,Planning Board 04.14.25,https://www.youtube.com/watch?v=8hSANOjIKj4,Planning Board,meeting,regular,1,2025-04-14,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
4H5O7apSh2k,700,Architectural Preservation District Commission 04.10.25,https://www.youtube.com/watch?v=4H5O7apSh2k,Architectural Preservation District Commission,meeting,regular,1,2025-04-10,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
0IpgYZsSDuI,701,Parks Commission - Informational Presentation 04.09.25,https://www.youtube.com/watch?v=0IpgYZsSDuI,Parks Commission - Informational Presentation,not_a_meeting,presentation,0,2025-04-09,title (mm.dd.yy),,the Parks Commission is the presenter; not the commission convening,model,claude-opus-5 (1M context),2026-09-08
xPggcloyvvk,702,Gaming Buds: Star Wars Jedi Power Battles Part 2 - Ep. 8,https://www.youtube.com/watch?v=xPggcloyvvk,Gaming Buds: Star Wars Jedi Power Battles Part 2 - Ep. 8,not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
_sTldowbxC0,703,Water District 04.09.25,https://www.youtube.com/watch?v=_sTldowbxC0,Water District,meeting,regular,1,2025-04-09,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
5D1VPfwWy6w,704,Master Plan Steering Committee 04.09.25,https://www.youtube.com/watch?v=5D1VPfwWy6w,Master Plan Steering Committee,meeting,regular,1,2025-04-09,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
zCUQ1NOFTsY,705,"Lunenburg Town Manager's Report - April 8th, 2025",https://www.youtube.com/watch?v=zCUQ1NOFTsY,Lunenburg Town Manager's Report,not_a_meeting,town_programming,0,2025-04-08,title (month name),,"a Town Manager segment, not the meeting record",model,claude-opus-5 (1M context),2026-09-08
rYku45YUqjY,706,Select Board 04.08.25,https://www.youtube.com/watch?v=rYku45YUqjY,Select Board,meeting,regular,1,2025-04-08,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
RfsZWaMiMFc,707,Council on Aging 04.08.25,https://www.youtube.com/watch?v=RfsZWaMiMFc,Council on Aging,meeting,regular,1,2025-04-08,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Zz2pe8AFKlo,708,Green Community Task Force 04.07.25,https://www.youtube.com/watch?v=Zz2pe8AFKlo,Green Community Task Force,meeting,regular,1,2025-04-07,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
doVw4obpwpI,709,School Committee Emergency Meeting 04.07.25,https://www.youtube.com/watch?v=doVw4obpwpI,School Committee Emergency Meeting,meeting,emergency,1,2025-04-07,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
qoldMIdffes,710,Municipal Building Design Committee 04.07.25,https://www.youtube.com/watch?v=qoldMIdffes,Municipal Building Design Committee,meeting,regular,1,2025-04-07,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
NkaP9z8r1WQ,711,PACC 04.07.25,https://www.youtube.com/watch?v=NkaP9z8r1WQ,PACC,meeting,regular,1,2025-04-07,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
fYmCbmK81i0,712,Conservation Commission 04.02.25,https://www.youtube.com/watch?v=fYmCbmK81i0,Conservation Commission,meeting,regular,1,2025-04-02,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
W6RsSTMjlNg,713,Finance Committee 04.03.25,https://www.youtube.com/watch?v=W6RsSTMjlNg,Finance Committee,meeting,regular,1,2025-04-03,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
bmxkPrAufrA,714,Board of Assessors 04.02.25,https://www.youtube.com/watch?v=bmxkPrAufrA,Board of Assessors,meeting,regular,1,2025-04-02,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
GGygM64BwqE,715,School Committee 04.02.25,https://www.youtube.com/watch?v=GGygM64BwqE,School Committee,meeting,regular,1,2025-04-02,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
VKGleD1_3oI,716,"Lunenburg Town Manager's Report - April 1st, 2025",https://www.youtube.com/watch?v=VKGleD1_3oI,Lunenburg Town Manager's Report,not_a_meeting,town_programming,0,2025-04-01,title (month name),,"a Town Manager segment, not the meeting record",model,claude-opus-5 (1M context),2026-09-08
9_Rk909bZxk,717,Select Board 04.01.25,https://www.youtube.com/watch?v=9_Rk909bZxk,Select Board,meeting,regular,1,2025-04-01,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
tv5c5oJyHSc,718,Movie Talk: Captain America Brave New World Review - Season 1 Ep. 7,https://www.youtube.com/watch?v=tv5c5oJyHSc,Movie Talk: Captain America Brave New World Review - Season 1 Ep. 7,not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
rX8ZIxCsMPk,719,"Lunenburg Storytime - The Books We Love, Season 5 Episode 12",https://www.youtube.com/watch?v=rX8ZIxCsMPk,"Lunenburg Storytime - The Books We Love, Season 5 Episode 12",not_a_meeting,library_program,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
MDIjwe-YvJo,720,Welcome to PAC,https://www.youtube.com/watch?v=MDIjwe-YvJo,Welcome to PAC,not_a_meeting,psa,0,,unknown,,"about the public access station, not the committee",model,claude-opus-5 (1M context),2026-09-08
8akyCtwNkRo,721,Finance Committee - Zoom Recording 03.27.25,https://www.youtube.com/watch?v=8akyCtwNkRo,Finance Committee - Zoom Recording,meeting,regular,1,2025-03-27,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
cmfwASZHfPY,722,Water District Annual Meeting 03.29.25,https://www.youtube.com/watch?v=cmfwASZHfPY,Water District Annual Meeting,meeting,annual,1,2025-03-29,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
MnpK2weIOA4,723,Finance Committee 03.27.25,https://www.youtube.com/watch?v=MnpK2weIOA4,Finance Committee,meeting,regular,1,2025-03-27,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
WdsSVR5sGdQ,724,Economic Development Committee 03.27.25,https://www.youtube.com/watch?v=WdsSVR5sGdQ,Economic Development Committee,meeting,regular,1,2025-03-27,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
I2dt6xgNAeg,725,Cemetery Commission 03.27.25,https://www.youtube.com/watch?v=I2dt6xgNAeg,Cemetery Commission,meeting,regular,1,2025-03-27,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
PNQGq2Xj7DY,726,Parks Commission 03.26.25,https://www.youtube.com/watch?v=PNQGq2Xj7DY,Parks Commission,meeting,regular,1,2025-03-26,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
CRGZWKbMeZs,727,Water District 03.26.25,https://www.youtube.com/watch?v=CRGZWKbMeZs,Water District,meeting,regular,1,2025-03-26,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
obxYYxhujJM,728,Sewer Commission 03.25.25,https://www.youtube.com/watch?v=obxYYxhujJM,Sewer Commission,meeting,regular,1,2025-03-25,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Cra5AAFpWp0,729,Planning Board 03.24.25,https://www.youtube.com/watch?v=Cra5AAFpWp0,Planning Board,meeting,regular,1,2025-03-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
nzw-M8gcxCY,730,Stormwater Task Force 03.20.25,https://www.youtube.com/watch?v=nzw-M8gcxCY,Stormwater Task Force,meeting,regular,1,2025-03-20,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
eF9-3YXUDdc,731,Capital Planning 03.20.25,https://www.youtube.com/watch?v=eF9-3YXUDdc,Capital Planning,meeting,regular,1,2025-03-20,title (mm.dd.yy),,"abbreviated name, overlapping years with the full name",model,claude-opus-5 (1M context),2026-09-08
