vintage,table,variable,estimate,moe,moe_note,geography,about,source_file,sha256
2023,B19013,B19013_001E,141332,21568,,"Pembroke town, Plymouth County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,111975,5159,,"Plymouth town, Plymouth County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,119750,22582,,"Plympton town, Plymouth County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,119239,10810,,"Rochester town, Plymouth County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,101475,9448,,"Rockland town, Plymouth County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,131861,14446,,"Scituate town, Plymouth County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,82741,10479,,"Wareham town, Plymouth County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,124483,16458,,"West Bridgewater town, Plymouth County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,107794,11863,,"Whitman town, Plymouth County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,94755,2136,,"Boston city, Suffolk County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,72220,5520,,"Chelsea city, Suffolk County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,81121,8803,,"Revere city, Suffolk County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,106357,11202,,"Winthrop Town city, Suffolk County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,115420,14434,,"Ashburnham town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,65458,4215,,"Athol town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,100786,11473,,"Auburn town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,95607,13560,,"Barre town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,122411,15018,,"Berlin town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,98986,18852,,"Blackstone town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,198475,27098,,"Bolton town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,124732,25058,,"Boylston town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,71875,22382,,"Brookfield town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,119809,6404,,"Charlton town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,93849,9486,,"Clinton town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,147185,11740,,"Douglas town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,85179,12390,,"Dudley town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,76382,15252,,"East Brookfield town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,70659,5590,,"Fitchburg city, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,62948,7955,,"Gardner city, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,124548,9607,,"Grafton town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,81250,22960,,"Hardwick town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,200688,23485,,"Harvard town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,142880,7520,,"Holden town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,115216,20974,,"Hopedale town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,102344,26199,,"Hubbardston town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,130444,25450,,"Lancaster town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,95776,8872,,"Leicester town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,81556,7229,,"Leominster city, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,109753,12275,,"Lunenburg town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,129837,20701,,"Mendon town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,92726,5248,,"Milford town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,116000,16372,,"Millbury town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,115789,26734,,"Millville town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,99375,12780,,"New Braintree town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,174358,23079,,"Northborough town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,103355,19960,,"Northbridge town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,81010,11662,,"North Brookfield town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,96207,12751,,"Oakham town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,104000,23478,,"Oxford town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,133750,12871,,"Paxton town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,107656,19511,,"Petersham town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,92027,11556,,"Phillipston town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,150577,30873,,"Princeton town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,101705,13149,,"Royalston town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,155504,32026,,"Rutland town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,136225,10322,,"Shrewsbury town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,192006,18406,,"Southborough town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,59397,9664,,"Southbridge Town city, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,79086,8869,,"Spencer town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,136027,21377,,"Sterling town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,129606,15389,,"Sturbridge town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,156215,26113,,"Sutton town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,103277,12656,,"Templeton town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,155952,32215,,"Upton town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,127083,13454,,"Uxbridge town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,66587,23382,,"Warren town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,68934,5566,,"Webster town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,134474,10070,,"Westborough town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,99674,8743,,"West Boylston town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,78988,19934,,"West Brookfield town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,101161,7263,,"Westminster town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,85160,14112,,"Winchendon town, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,67544,2165,,"Worcester city, Worcester County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2018,B19013,B19013_001E,64940,5062,,"Bernardston town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
2018,B19013,B19013_001E,67083,9959,,"Gill town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
2018,B19013,B19013_001E,91500,8386,,"Leverett town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
2018,B19013,B19013_001E,63393,11098,,"Heath town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
2018,B19013,B19013_001E,78594,4260,,"Leyden town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
2018,B19013,B19013_001E,72083,15894,,"Northfield town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
2018,B19013,B19013_001E,46228,5024,,"Orange town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
2018,B19013,B19013_001E,55417,10095,,"Warwick town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
2018,B19013,B19013_001E,72542,13920,,"Whately town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
2018,B19013,B19013_001E,53750,7473,,"Montague town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
2018,B19013,B19013_001E,70956,6401,,"Ashfield town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
2018,B19013,B19013_001E,69750,12871,,"New Salem town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
2018,B19013,B19013_001E,57159,10527,,"Charlemont town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
2018,B19013,B19013_001E,97188,12012,,"Conway town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
2018,B19013,B19013_001E,62750,14731,,"Erving town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
2018,B19013,B19013_001E,76250,9740,,"Deerfield town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
2018,B19013,B19013_001E,26458,6786,,"Monroe town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
2018,B19013,B19013_001E,83750,11702,,"Shutesbury town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
2018,B19013,B19013_001E,53716,5371,,"Buckland town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
2018,B19013,B19013_001E,61102,7942,,"Sunderland town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
2018,B19013,B19013_001E,44531,13774,,"Wendell town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
2018,B19013,B19013_001E,54750,10685,,"Rowe town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
2018,B19013,B19013_001E,56149,3462,,"Colrain town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2018-B19013-massachusetts-lunenburg.json,ec6f1555065f35324f4b76f0f645bb76baf20386b619398db7442edc01fc76b0
