path,section,stars,url,code,public,checked
town-site/docs/3585-fy27-preliminary-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3585,200,1,2026-08-29
town-site/docs/3613-fy27-public-access-cable-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3613,200,1,2026-08-29
town-site/docs/4284-fy27-real-estate-exemption-flyer.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4284,200,1,2026-08-29
town-site/docs/3586-fy27-school-department-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3586,200,1,2026-08-29
town-site/docs/4283-fy27-senior-means-tested-application.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4283,200,1,2026-08-29
town-site/docs/4285-fy27-senior-means-tested-brochure.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4285,200,1,2026-08-29
town-site/docs/1783-i-fy25-police-budget-narrative.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/1783,200,1,2026-08-29
town-site/docs/1784-ii-attachment-a-police-budget-as-expended-fy15-fy23.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/1784,200,1,2026-08-29
town-site/docs/1785-iii-attachment-b-fy25-10-year-hiring-plan.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/1785,200,1,2026-08-29
town-site/docs/1786-iv-attachment-c-fy25-police-preliminary-budget.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/1786,200,1,2026-08-29
town-site/docs/3378-lunenburg-proposed-roadway-capital-improvement-plan-list-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3378,200,1,2026-08-29
town-site/docs/3358-lunenburg-senior-citizen-property-tax-work-off-program-application-2025-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3358,200,1,2026-08-29
town-site/docs/787-march-17-2022-tax-lien-sale-auction-registration-form-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/787,200,1,2026-08-29
town-site/docs/785-motor-vehicle-excise-tax-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/785,200,1,2026-08-29
town-site/docs/4306-notice-of-tax-taking-lists.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4306,200,1,2026-08-29
town-site/docs/4396-november-17-2026-special-town-meeting-legal-notice.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4396,200,1,2026-08-29
town-site/docs/783-real-estate-personal-property-tax-actual-billing-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/783,200,1,2026-08-29
town-site/docs/784-real-estate-tax-preliminary-billing-pfd.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/784,200,1,2026-08-29
town-site/docs/3547-role-of-the-assessing-department.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3547,200,1,2026-08-29
town-site/docs/493-senior-citizen-property-tax-work-off-program-application-form-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/493,200,1,2026-08-29
town-site/docs/494-senior-tax-work-off-program-brochure-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/494,200,1,2026-08-29
town-site/docs/1416-senior-tax-work-off-record-hours.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/1416,200,1,2026-08-29
town-site/docs/4373-september-3-2026-special-town-meeting-warrant.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4373,200,1,2026-08-29
town-site/docs/4365-september-3-2026-special-town-meeting-legal-notice.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4365,200,1,2026-08-29
town-site/docs/786-tax-lien-sale-auction-notice-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/786,200,1,2026-08-29
town-site/docs/1787-v-attachment-d-fy25-overtime-costing-out-model.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/1787,200,1,2026-08-29
town-site/docs/1788-vii-fy25-police-budget-presentation.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/1788,200,1,2026-08-29
town-site/docs/182-w-4-federal-tax-form-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/182,200,1,2026-08-29
dese/selected-populations-2019.html,reference,1,https://profiles.doe.mass.edu/statereport/selectedpopulations.aspx,200,1,2026-08-29
dese/selected-populations-2020.html,reference,1,https://profiles.doe.mass.edu/statereport/selectedpopulations.aspx,200,1,2026-08-29
dese/selected-populations-2021.html,reference,1,https://profiles.doe.mass.edu/statereport/selectedpopulations.aspx,200,1,2026-08-29
dese/selected-populations-2022.html,reference,1,https://profiles.doe.mass.edu/statereport/selectedpopulations.aspx,200,1,2026-08-29
dese/selected-populations-2023.html,reference,1,https://profiles.doe.mass.edu/statereport/selectedpopulations.aspx,200,1,2026-08-29
dese/selected-populations-2024.html,reference,1,https://profiles.doe.mass.edu/statereport/selectedpopulations.aspx,200,1,2026-08-29
dese/selected-populations-2025.html,reference,1,https://profiles.doe.mass.edu/statereport/selectedpopulations.aspx,200,1,2026-08-29
dese/selected-populations-2026.html,reference,1,https://profiles.doe.mass.edu/statereport/selectedpopulations.aspx,200,1,2026-08-29
dese/selected-populations.csv,reference,1,https://profiles.doe.mass.edu/statereport/selectedpopulations.aspx,200,1,2026-08-29
dese/district-spending-categories.csv,theirs,3,https://educationtocareer.data.mass.gov/resource/er3w-dyti.csv?DIST_CODE=01620000&$limit=5000,200,1,2026-08-29
xlsx/dese-all-districts.xlsx,theirs,3,https://educationtocareer.data.mass.gov/,200,1,2026-08-29
