key,bytes,sha256,verified_at
meetings/council-on-aging/2026-06-09-agenda-7844.pdf,29848,db3f68daa2b0e6f6da22f3acc97e92b55a5e15d16b8410842e22d43a87d79790,2026-09-05T16:40:21Z
meetings/council-on-aging/2026-06-09-minutes-7844.pdf,60751,bfa6b4eed9d52b6c7a9758f4b482c82cecc0735e8c11fd1372de98d9a3197945,2026-09-05T16:40:21Z
meetings/council-on-aging/2026-07-14-agenda-7894.pdf,60877,f189a6f8d24feab2a11b542b2cb11526aaf5f71c2fc803d45f12f8cccae222a7,2026-09-05T16:40:21Z
meetings/council-on-aging/2026-07-14-minutes-7894.pdf,596818,613a3adfb5f9caa11eb7730337e8ba739a2511de5cad49531e7c16b921312d84,2026-09-05T16:40:22Z
meetings/council-on-aging/2026-08-11-agenda-7952.pdf,61282,27ad4555e6dc2d1f961a227957b05c521f9274fdc41e5f6438fefd5f9e7a4ef9,2026-09-05T16:40:22Z
meetings/cultural-council/2025-01-08-agenda-6943.pdf,53256,57afd6a653593e0ac1ade2bf1e299c09224411e95447a9742bec1222d484e741,2026-09-05T16:40:22Z
meetings/cultural-council/2025-05-14-agenda-7222.pdf,69794,71131c060b06a28abbddf8804b5f5ce92d05528853038a6e2dca208de372ea08,2026-09-05T16:40:22Z
meetings/cultural-council/2025-06-11-agenda-7272.pdf,67372,822ca11f9ab99e0efc7e2406b2cfa776825b5a12f227aa693ffc8b2c729230ac,2026-09-05T16:40:22Z
meetings/cultural-council/2025-07-09-agenda-7308.pdf,67606,e37397362bfaacc11e8b22cfd2930a8cdc1dd337a7298e150ad609cccd7b01d2,2026-09-05T16:40:22Z
meetings/cultural-council/2025-08-13-agenda-7349.pdf,70417,a46c77baa5b7fa19f1400731dfc5cf17c56b1bd2e0bdf1128d7490d52973f6a7,2026-09-05T16:40:22Z
meetings/cultural-council/2025-09-10-agenda-7397.pdf,64499,7ece13b07b455980d7fa7817e39fb75563edec6d57719f8c5b0b55ee5eb7b53f,2026-09-05T16:40:23Z
meetings/cultural-council/2025-11-19-agenda-7514.pdf,69552,10d457c5540714bc3763321ed7517035b67eb69ea7a0adb5032560dc8ea9d00e,2026-09-05T16:40:23Z
meetings/cultural-council/2026-04-08-agenda-7754.pdf,74546,d13025629d125f555d7bcc0eaedad96b148d617b0a882481466e3673c6cb6296,2026-09-05T16:40:24Z
meetings/cultural-council/2026-08-12-agenda-7950.pdf,80098,75c8707f67da357205a85d5cc894cffa9b7d2c6d88ed74dc9ae771159fe5cc36,2026-09-05T16:40:24Z
meetings/economic-development-committee/2025-01-23-agenda-6952.pdf,279073,a419b567d1630c49efc10b5238ac7e3bde51891a4e7cd33f347871908bbeea36,2026-09-05T16:40:24Z
meetings/economic-development-committee/2025-03-27-agenda-7126.pdf,271220,f169f45900e5db06dfc84c666e66755f44240b23cd6da7b616cc5504a9480fcb,2026-09-05T16:40:24Z
meetings/economic-development-committee/2025-05-01-agenda-7200.pdf,312740,bcdba863e4d9dc2c07b91229a993f87fd0e3d62b3b3af3e8edaf430d0ead8697,2026-09-05T16:40:24Z
meetings/economic-development-committee/2025-05-22-agenda-7239.pdf,312722,f993f58f1dd4c6672fc10e1f3ba73cfd58fdc712bf1fd2ee10552415af948b7c,2026-09-05T16:40:24Z
meetings/economic-development-committee/2025-08-18-agenda-7352.pdf,143469,10fee80d89bf94eda4770d0449de0d320a273df845a8fbc5489d41ec2d5072d0,2026-09-05T16:40:25Z
meetings/economic-development-committee/2025-08-18-minutes-7352.pdf,23707,ac35f2062882f2c9f84370dee25a2d88eb30a7c0d3988c09a58dd7de7dcb65b9,2026-09-05T16:40:25Z
meetings/economic-development-committee/2025-10-14-agenda-7447.pdf,101262,d8cd13a61870caa8d4262bb8988e17a79bebdc524183c1fda41db3e5b72a8061,2026-09-05T16:40:26Z
meetings/economic-development-committee/2025-11-18-agenda-7462.pdf,99997,77a8345252d6185f054d501bc7c0d524dcdaa2ab60a13b835e2cd91fbd148903,2026-09-05T16:40:26Z
meetings/economic-development-committee/2025-12-09-agenda-7526.pdf,97511,d94c257c6ac13bda66e06c69fef73290f286807780f1da99409dd3b464101180,2026-09-05T16:40:26Z
meetings/economic-development-committee/2025-12-09-minutes-7526.docx,18401,c6dee76657dd534b22036feafdc39bf93c44d2afa7cf9958732362a7caa5dcda,2026-09-05T16:40:26Z
meetings/economic-development-committee/2026-01-13-agenda-7581.pdf,97595,105600783b4ad0f3ab316fb5f18462547e4db3b8c4d7977aeae614d95dbf05c3,2026-09-05T16:40:26Z
meetings/economic-development-committee/2026-02-10-agenda-7613.pdf,100278,82cfdfa29f627c43cf44a784143db97fe9ddcdbb6479939c3b7f7bf01397c032,2026-09-05T16:40:26Z
meetings/economic-development-committee/2026-02-10-minutes-7613.pdf,22332,724ad757f3b13b727e76281ed9caad3cc3d3f2e82e779a006dd7db23a6940a28,2026-09-05T16:40:27Z
meetings/economic-development-committee/2026-03-10-agenda-7704.pdf,99804,41b990376c2fe70688ddfae07ac034b175d032fda726893f5bb23debdfa4f523,2026-09-05T16:40:27Z
meetings/economic-development-committee/2026-04-14-agenda-7759.pdf,100987,8dcd41630f5ce7228561eb597c6c285573c41b23515e3d496e94367357f9f8f5,2026-09-05T16:40:28Z
meetings/economic-development-committee/2026-04-14-minutes-7759.pdf,26105,467aefaea654480cd1ad8a813ece2952b153f7c5f5d97a0d1231623c2e047f44,2026-09-05T16:40:28Z
meetings/economic-development-committee/2026-05-12-agenda-7795.pdf,78341,56cb3ab4fd7738ef1c64650ce4ead64f8283bfdfd513e8650478d27d4fcfe065,2026-09-05T16:40:28Z
meetings/economic-development-committee/2026-07-14-agenda-7876.pdf,90396,9f217eae0d3a6d810e3762af173d516686618972eac37ed8a52551c848e1fdbb,2026-09-05T16:40:28Z
meetings/finance-committee-appointing-committee/2025-02-18-agenda-7051.pdf,144916,676b1c34dfdb7326435c2b6296e760835b9c50df19f6737affd8d51835a36de0,2026-09-05T16:40:28Z
meetings/finance-committee-appointing-committee/2025-02-18-agenda-7056.pdf,146846,f7b7749ec95d5accc19a363aa33b092de97cae417f0c5543799efe387f2fab02,2026-09-05T16:40:28Z
meetings/finance-committee-appointing-committee/2025-07-08-agenda-7300.docx,31558,f6ffbafa7bdc880d5929576f0fb5bc1e432a2102187586013888f53c2a6faef5,2026-09-05T16:40:28Z
meetings/finance-committee-appointing-committee/2025-07-08-minutes-7300.pdf,7462,00217917d87c0ffb51bf89343a35449e04b4d7361d11b8e3c84b25fee92eb6ab,2026-09-05T16:40:29Z
meetings/finance-committee-appointing-committee/2026-06-23-agenda-7851.pdf,19006,b4d599de3af0ef205d284d8104f5341499df5c7a4b220ed430ddaca9f8166ab3,2026-09-05T16:40:29Z
meetings/finance-committee-appointing-committee/2026-07-06-agenda-7886.pdf,144549,4cd87af5f440c9d06b8f30185b60e1e115ce5e769941fdac2e37838d7f105171,2026-09-05T16:40:30Z
meetings/finance-committee-appointing-committee/2026-07-06-minutes-7886.pdf,25581,32bdf99f91be4801dfff0dd2f6ce7e5ed6a068aa2594166f4d662bffbf20a6a3,2026-09-05T16:40:30Z
meetings/finance-committee-public-hearing/2025-03-13-agenda-7086.pdf,128291,c99b1b675474c7f4dc898b619f12c322b112021d91cb091f056c86278dd8d63e,2026-09-05T16:40:30Z
meetings/finance-committee-public-hearing/2025-04-03-agenda-7125.pdf,128312,536da4ead29c8245bdff2c9bc962562461a3dc325cdab840fe469d9b4111de34,2026-09-05T16:40:30Z
meetings/finance-committee-public-hearing/2025-11-13-agenda-7486.pdf,203941,cca8265bd3d816485a841e30dece1337af17a427d156ab7e7f461057adccb24f,2026-09-05T16:40:30Z
meetings/finance-committee-public-hearing/2026-03-19-agenda-7701.pdf,101907,99d7b900a891f05aeddddce3d03b857b34cbca9fea700c44ae8982fea1fb2a33,2026-09-05T16:40:30Z
meetings/finance-committee-public-hearing/2026-08-27-agenda-7945.pdf,97133,90dc3621519f14a4cfbfbae5f37118a5d35bf9bd27b799fb0dd2b7de7dab8e97,2026-09-05T16:40:30Z
meetings/finance-committee/2025-01-09-agenda-6944.pdf,548849,aafed035136c42a1f3c4bda9ec40e8d596b2df651ef1dcb133fa4f753a32193a,2026-09-05T16:40:32Z
meetings/finance-committee/2025-01-09-minutes-6944.pdf,70905,cfb1b2e64344bf7869d61c8d4b3371c64e4675d31b2e11c49053005f6f0d17d3,2026-09-05T16:40:32Z
meetings/finance-committee/2025-02-13-agenda-6995.pdf,550921,beb5b9a7e0d2ae5befca11f686fb35ae8580062688d555ac3f26a96488cd246a,2026-09-05T16:40:32Z
meetings/finance-committee/2025-02-13-minutes-6995.pdf,51301,42c49edcac24915ac6272107ad005ae9b3300e2a6af479f33ad6e330ed4cf5b4,2026-09-05T16:40:32Z
meetings/finance-committee/2025-02-20-agenda-6992.pdf,549185,901140148c4fb9fa28296c7b16312bb95567852ed0dfb9f11c6b4b1f33f98305,2026-09-05T16:40:32Z
meetings/finance-committee/2025-02-20-minutes-6992.pdf,118392,9b0627b9b7f6249a7de39ba8ac31a598f962550c3434809b9a51f89fa28ea673,2026-09-05T16:40:32Z
meetings/finance-committee/2025-02-25-agenda-7007.pdf,549956,40a08ab265729755f9fcde05e5419c3b5606fdec113fc8ed9829a9631788dd95,2026-09-05T16:40:33Z
meetings/finance-committee/2025-02-25-minutes-7007.pdf,162015,6bef52a87c41f84f9541c364048c08f3abb3e3e7e0389af848682c6a47f1141e,2026-09-05T16:40:33Z
meetings/finance-committee/2025-02-27-agenda-6991.pdf,550024,999fd2f27582b929e7fffc7ead418c7869a213e0a69565446b920067917253df,2026-09-05T16:40:33Z
meetings/finance-committee/2025-02-27-minutes-6991.pdf,124777,42905d63eea97bfaecf80cb100a149ae23b8625df69e4d6954d5894e5e215bc5,2026-09-05T16:40:33Z
meetings/finance-committee/2025-03-06-agenda-7008.pdf,550507,1006be293e8f223996afe56dd72e727c60150aacea128208cd449c7f8d1b5a64,2026-09-05T16:40:34Z
meetings/finance-committee/2025-03-06-minutes-7008.pdf,52791,259e21e39175f5cb17944781d4312c71d4786f8fda963dc442fb54cc36793c8b,2026-09-05T16:40:34Z
meetings/finance-committee/2025-03-13-agenda-7009.pdf,550092,e37c811847c0e4b1e46ceabbdbdb26cfa45dffeefdbe90ff9036740e6c9d70cc,2026-09-05T16:40:34Z
meetings/finance-committee/2025-03-13-minutes-7009.pdf,78455,c0fc47a4caa0a06848a7838a14dcc611c89a213a2a629ea17146ba4e7d6aab3b,2026-09-05T16:40:34Z
meetings/finance-committee/2025-03-20-agenda-7010.pdf,550276,533dfe94da0d86d3c4742666c0485dc92ef2c89349c05208bb47cfd1731c8266,2026-09-05T16:40:34Z
meetings/finance-committee/2025-03-20-minutes-7010.pdf,44715,c04a9a244abe6133cbfc7888391e248b863cf836f7085fcbd84df7325c67f766,2026-09-05T16:40:34Z
meetings/finance-committee/2025-03-27-agenda-7011.pdf,550433,495db4800a527587f510990ee7d8dfab710116271192886254b137b97fd7c861,2026-09-05T16:40:36Z
meetings/finance-committee/2025-03-27-minutes-7011.pdf,57291,333d93260e49e48fdf766d928f3126a94e5b3768b2d2ec88be005f528f348408,2026-09-05T16:40:36Z
meetings/finance-committee/2025-04-03-agenda-7134.pdf,550837,b0f72c53a9c120ace5c4465abcc7cce72b1a6367963838f77cbb73d10e20d913,2026-09-05T16:40:36Z
meetings/finance-committee/2025-04-03-minutes-7134.pdf,129864,70c9e882834296259d8cbcc0103875aa074fc6c50b35d481ccfbafff5dcbb39d,2026-09-05T16:40:36Z
meetings/finance-committee/2025-04-24-agenda-7185.pdf,267377,95892b1efcfd3eda4fc0fb9c86dbadaec071c7565402aed47c8eb9e9bedb5e1b,2026-09-05T16:40:36Z
meetings/finance-committee/2025-04-24-minutes-7185.pdf,50038,c39181bb2776b127ddf037f987c16ec7c7e132fc0d2c9cc30560c0ab049b0d3c,2026-09-05T16:40:36Z
meetings/finance-committee/2025-05-08-agenda-7210.pdf,548968,7fa77e6c29ff82842d8061bbc60eaf400497d201c5d7e2419b6843e472593292,2026-09-05T16:40:36Z
meetings/finance-committee/2025-05-08-minutes-7210.pdf,34578,9ff70cf92a6f0dad553c2342b8d164ea36408fcf0ee258eba10dc69694797290,2026-09-05T16:40:36Z
meetings/finance-committee/2025-06-12-agenda-7273.pdf,549149,e97d640f8e918ddadd7f76cc46a40422c05d34d46787d4a35576f9d51f4b8a92,2026-09-05T16:40:38Z
meetings/finance-committee/2025-06-12-minutes-7273.pdf,35912,e9b5b9ce7bbc10b31b7c8752d7208216fda6f7586be1688bd3a908c960c87527,2026-09-05T16:40:38Z
meetings/finance-committee/2025-07-08-agenda-7295.pdf,547123,46d7ab32185831d23cdf194ddbf0c7f765a5668fcaa2713cc41fbac21cb2fa41,2026-09-05T16:40:38Z
meetings/finance-committee/2025-07-08-minutes-7295.pdf,378768,c6952fd983d317d5d74efdf6254a024b84b767faa428990dbed459cbb8e1560b,2026-09-05T16:40:38Z
meetings/finance-committee/2025-07-10-agenda-7296.pdf,574070,bc3117fa363c5acce1958b91282dce22b6c6bd2cd57acfc811d1ab21cff8f1b4,2026-09-05T16:40:38Z
meetings/finance-committee/2025-07-10-minutes-7296.pdf,32793,2eceb799dbd20df6795297f7596105d922a05358885a0930909fa6b99662f19e,2026-09-05T16:40:38Z
meetings/finance-committee/2025-07-24-agenda-7319.pdf,291095,48da4a48130405f959f16b7e83c44dd6c6bae64bb0e4892b2036f44bd43f4bbe,2026-09-05T16:40:38Z
meetings/finance-committee/2025-07-24-minutes-7319.pdf,28357,a12034775c98f333161abae8d6955041e655e06fc4231fd904ff79872461c19d,2026-09-05T16:40:38Z
meetings/finance-committee/2025-08-14-agenda-7344.pdf,291384,cde282515dcb8434e2033c08cf759d267b5bf9595fac78f5157e4f18c42d9d55,2026-09-05T16:40:40Z
meetings/finance-committee/2025-08-14-minutes-7344.pdf,586595,7e8ddac052801d5e462590b491254fb908cc8d13433bd2413ec6cb0add701ebc,2026-09-05T16:40:40Z
meetings/finance-committee/2025-08-26-agenda-7361.pdf,267570,20378fafcfb2646e0e893c04bbf37c83b431f7530407be0c098f0fa07afbee8b,2026-09-05T16:40:40Z
meetings/finance-committee/2025-08-26-minutes-7361.pdf,141170,d4d10ddd9473774085a6eea52e9bf9cfbb124aafbadcf8c2b5310889722360ed,2026-09-05T16:40:40Z
meetings/finance-committee/2025-09-25-agenda-7420.pdf,579846,ee441627dc77e5b3cd5a13ee637d5909af8b17ce93f188df596c78ce70f47b63,2026-09-05T16:40:40Z
meetings/finance-committee/2025-09-25-minutes-7420.pdf,46938,7b3c83923eb741a6c83da8fd5f2582ed38269391c21b0dd1cd0e58d5778824e8,2026-09-05T16:40:40Z
meetings/finance-committee/2025-09-30-agenda-7421.pdf,543592,a17d7071c939a1a4161063dd9ff484e90cd24ba2e0150cb097abd626218a1b22,2026-09-05T16:40:41Z
meetings/finance-committee/2025-10-09-agenda-7430.pdf,580832,9b10cd48130c2164db9a242093a73270e2050d76378d08f8e7944c0b943ef852,2026-09-05T16:40:41Z
meetings/finance-committee/2025-10-09-minutes-7430.pdf,44927,50b54df636beaf664e2d576175b150f115c9021d8de3e9ee4cdff7a7dc8e3cb7,2026-09-05T16:40:42Z
meetings/finance-committee/2025-10-23-agenda-7467.pdf,581526,02a305410dfecfe8d9adcf3bcee6400d6b6633471b579c58dc50dbf764111087,2026-09-05T16:40:42Z
meetings/finance-committee/2025-10-23-minutes-7467.pdf,67587,a3cd847f4070e3626f5b2d016516788fe6f53d2e3ab1863f925624ad004f6588,2026-09-05T16:40:42Z
meetings/finance-committee/2025-11-13-agenda-7495.pdf,581369,2c8d7629e0e4bd2f6c53d78ddc78c61d48d135b8450da7b1ee577bfb67f2a4e2,2026-09-05T16:40:42Z
meetings/finance-committee/2025-11-13-minutes-7495.pdf,47674,346b6dfdd97b92da77df5e0416db4c6c303c25e87d09dfa90a90a04b641bc677,2026-09-05T16:40:42Z
meetings/finance-committee/2025-11-24-agenda-7527.pdf,528679,3127da7e2637bae9bf96e24b6764b4b1246db9cbf1ad479ad98735efc4925619,2026-09-05T16:40:43Z
meetings/finance-committee/2026-01-08-agenda-7592.pdf,565900,af0c34d06f9644066d5b91ccb683a2d82c91ca8e2a0924715893dfb7b2163e8c,2026-09-05T16:40:43Z
meetings/finance-committee/2026-01-08-minutes-7592.pdf,49320,9b2a395d33bc13f5ef19d419a0de4759429bcedc0363cadc766617f576636be3,2026-09-05T16:40:43Z
meetings/finance-committee/2026-01-12-agenda-7597.pdf,526568,95319fec4d2f333d68a45c8d28a002ba63b91c5ab8db86f610e9c1c9c956cfd6,2026-09-05T16:40:44Z
meetings/finance-committee/2026-01-12-minutes-7597.pdf,282104,e46461e7f681ffc82c6fee22a241b03ae0bbec2d2a1897d63f5827e7d621ef7e,2026-09-05T16:40:44Z
meetings/finance-committee/2026-01-27-agenda-7619.pdf,223957,567c063fabf296dda93ecd3a3680f94fafe37d7c362022952ccf15234aac77dc,2026-09-05T16:40:44Z
meetings/finance-committee/2026-01-27-minutes-7619.pdf,331854,72f86ba5374d183ed1ac1d13de90911b191bbeb4a4fb879a9f56976d75698a16,2026-09-05T16:40:45Z
meetings/finance-committee/2026-02-05-agenda-7631.pdf,566285,6a6901734677dc44c64e4388c7caebef8eb5910de91eedadddc0bafcd5c2aee7,2026-09-05T16:40:45Z
meetings/finance-committee/2026-02-05-minutes-7631.pdf,84311,8c31cef3536ccd37c7aa2282f653ff713a9e5e65cb5909b8ad86a508e9b95571,2026-09-05T16:40:45Z
meetings/finance-committee/2026-02-12-agenda-7645.pdf,565225,ecc9aaa5ff108690fc5da39a57c892059544a3b17065f8d9ae93d685e7d95da8,2026-09-05T16:40:45Z
meetings/finance-committee/2026-02-12-minutes-7645.pdf,42912,84d33dbe9102ec5a78e585a7af9d0c5274ed491ec8109961fcfbad47efe42503,2026-09-05T16:40:45Z
meetings/finance-committee/2026-02-19-agenda-7657.pdf,550994,6c78c7b73a8065c177d18b32710eeed6fb73d39fb1524cb299553e175bf04366,2026-09-05T16:40:46Z
meetings/finance-committee/2026-02-19-minutes-7657.pdf,56814,61e5e5b9a4076b8f8098047a598e45a4c27ca6a2f48fb307807cbd5950df9017,2026-09-05T16:40:46Z
meetings/finance-committee/2026-02-26-agenda-7673.pdf,549972,444055e8458a7c70b2ed3b6a5788b9b1c81a1396617ad26e5f7e6e38b871f007,2026-09-05T16:40:46Z
meetings/finance-committee/2026-02-26-minutes-7673.pdf,123582,77fbd42407c2d4eedbffec53a8637d12071f7477d129b91dacec25646ce4de88,2026-09-05T16:40:46Z
meetings/finance-committee/2026-03-05-agenda-7682.pdf,202740,ec591883f7ebacf9f384a22d2a79eb14fb17d55c661170cf449246527bcb43bd,2026-09-05T16:40:46Z
meetings/finance-committee/2026-03-05-minutes-7682.pdf,59187,99310a4bed536e22d35f7e6e2ccfeb48b5fa75e37c944597e7b392c562cbee44,2026-09-05T16:40:46Z
meetings/finance-committee/2026-03-10-agenda-7702.pdf,203672,c47878a94f139424d39dd6d01c67119fcecad1cfcbf778c18cef328c605e2433,2026-09-05T16:40:47Z
meetings/finance-committee/2026-03-10-minutes-7702.pdf,274340,ab0d434d97851e3147b1282872d037fa8e8f4aa1e9108425832a1e0923bf12a0,2026-09-05T16:40:47Z
meetings/finance-committee/2026-03-12-agenda-7683.pdf,201197,3ada2602f8b1bd2299bb9df452739ad1cb282f925af040a84e2ba876fef31c20,2026-09-05T16:40:48Z
meetings/finance-committee/2026-03-12-minutes-7683.pdf,59187,99310a4bed536e22d35f7e6e2ccfeb48b5fa75e37c944597e7b392c562cbee44,2026-09-05T16:40:48Z
meetings/finance-committee/2026-03-19-agenda-7720.pdf,172324,6e3d9579f94b28ce6113997882515d6d0bb18b4abfdf58971d8f3476b2d2eac1,2026-09-05T16:40:48Z
meetings/finance-committee/2026-03-19-agenda-7723.pdf,172324,6e3d9579f94b28ce6113997882515d6d0bb18b4abfdf58971d8f3476b2d2eac1,2026-09-05T16:40:48Z
meetings/finance-committee/2026-03-19-minutes-7723.pdf,103167,90d3ffbe36ee07ccfaa3cf30737aa7fc36b1e7e4215216698f2a1a16cc75243b,2026-09-05T16:40:48Z
meetings/finance-committee/2026-03-24-agenda-7730.pdf,104408,5e1d78d4aac9d4f28f1414c1f49a80d86e650ac03fc3860f7147b766011bfec3,2026-09-05T16:40:48Z
meetings/finance-committee/2026-03-26-agenda-7737.pdf,550600,da87f57a84964c0599595b5cf7109d51d5eac14a34faccd911aa0ae6ba0789de,2026-09-05T16:40:49Z
meetings/finance-committee/2026-03-26-minutes-7737.pdf,199717,0732dde8ae640492e55083f1563bd03c92dfc4c86542707d68b275aece3c7d25,2026-09-05T16:40:49Z
meetings/finance-committee/2026-04-02-agenda-7746.pdf,550271,33a5de2b187a51f80163791e39b692f291c80bf2fc78457e6e96822148c45a2d,2026-09-05T16:40:50Z
meetings/finance-committee/2026-04-02-minutes-7746.pdf,103335,df9ac812a247297cf38d83fde7ddcbb215bf9d71e033eafb2149ae32da35039a,2026-09-05T16:40:50Z
meetings/finance-committee/2026-04-06-agenda-7747.pdf,543591,5cadfec16e16f5da259f798abb2ba5629734dd4861a050326955e8f0733a7dd7,2026-09-05T16:40:50Z
meetings/finance-committee/2026-04-06-minutes-7747.pdf,48315,0c27658308f0871d43b4bfb2a77e836dfe027ab305d1e95dc83739895faf2ff8,2026-09-05T16:40:50Z
meetings/finance-committee/2026-05-28-agenda-7828.pdf,552179,a23ae1cdf76efd979a715227990a4cea71543d397dc0b921b1f077fee451140c,2026-09-05T16:40:50Z
meetings/finance-committee/2026-05-28-minutes-7828.pdf,45827,1b725d03b4d55445f262424bbb20993328a1fd627f698f38964981ea205ee3e5,2026-09-05T16:40:50Z
meetings/finance-committee/2026-06-11-agenda-7845.pdf,551929,c364c814cbb0ec28e4c95eab3e0bd10560ab32b3a09ef32418604157701fc0f3,2026-09-05T16:40:51Z
meetings/finance-committee/2026-06-11-minutes-7845.pdf,42016,a82b7c9358d2feef0c90239b0d32ebdad84331bdd03407642b2f0d907b0e467e,2026-09-05T16:40:51Z
meetings/finance-committee/2026-07-14-agenda-7899.pdf,241093,c83fc89f13f870217b98f1e17605eb0fea4f2396030938f16104af81ecdf596f,2026-09-05T16:40:51Z
meetings/finance-committee/2026-07-23-agenda-7917.pdf,583764,e8924381bbdd4a5965c1234582a85154b1da148b0d11831cf42800c2deb8ba15,2026-09-05T16:40:58Z
meetings/finance-committee/2026-08-13-agenda-7960.pdf,580783,b4682c4c376a54b2859baa1e7b29a4dc5029776a65842fd225142e49f9c60772,2026-09-05T16:40:58Z
meetings/finance-committee/2026-08-27-agenda-7970.pdf,578855,4288cdcd34da63564bc4a3b3dc544079bfd450fe52602aa84bc089992af89656,2026-09-05T16:40:58Z
meetings/green-communities-committee/2025-02-03-agenda-6997.pdf,328286,a4994e0ac937976b88a1751854195ebcb33da1a7f8f5282aaae4cdc1ac1a44c5,2026-09-05T16:40:58Z
meetings/green-communities-committee/2025-02-03-minutes-6997.docx,33072,e94a7c6bc3799f4c678813893a3a9a5d5791407a4824c6a42a7936f6df298df0,2026-09-05T16:40:58Z
meetings/green-communities-committee/2025-03-03-agenda-7078.pdf,323579,e16675aeac112ca91b14df6c939ca8d41df34ea5f5614e268501e9ef8e8447ae,2026-09-05T16:40:59Z
meetings/green-communities-committee/2025-03-03-minutes-7078.pdf,36791,18ad1247325d64f286a5ceeca2a77e7fff4b80453ee151399129b9b01dc39150,2026-09-05T16:40:59Z
meetings/green-communities-committee/2025-04-07-agenda-7138.pdf,148196,bae6dac73a3de2e7c44de9b576b91a1f1129158f0516411613e935e9008884f2,2026-09-05T16:41:04Z
meetings/green-communities-committee/2025-04-07-minutes-7138.pdf,104421,d59277b73eb3fe222eb7f44368320650a9224a878b687164d5c9a3ada78dbc5f,2026-09-05T16:41:04Z
meetings/green-communities-committee/2025-05-05-agenda-7203.pdf,144349,6859f12848d3053baf0c0438605fc9cb9cf9ef73f08a67d6f7178d47a1c18932,2026-09-05T16:41:07Z
meetings/green-communities-committee/2025-06-02-agenda-7245.pdf,145788,b895538c92b5fde910ffd355fc135fb792f9ada84093ecec2be05cf7eb7e09f0,2026-09-05T16:41:07Z
meetings/green-communities-committee/2025-06-02-minutes-7245.pdf,118516,8eeb1a0a5a5b164038a176278ed8b05fb6b8551b9e6f7a5ec6b82cc71d54fa88,2026-09-05T16:41:07Z
meetings/green-communities-committee/2025-07-07-agenda-7298.pdf,143751,645da9f3cc3604a23e92d867efc3ede93078267d882321efd6e7ec8485cfd32c,2026-09-05T16:41:11Z
meetings/green-communities-committee/2025-07-07-minutes-7298.pdf,148345,6eddf7e717c4bd5008be7f7c4388cf2040075f373039883caab4dbbfff5e43fe,2026-09-05T16:54:25Z
meetings/green-communities-committee/2025-09-08-agenda-7383.pdf,143645,4f98db520ee0401dc00cd9cee51c958f8ce93e1a0397070f10047b17d04a0d1e,2026-09-05T16:41:15Z
meetings/green-communities-committee/2025-09-08-minutes-7383.pdf,84318,6aea6fa81dcf56125e74e7a97c1154662d1c89fc83bf1323b4372c7a37c59296,2026-09-05T16:41:15Z
meetings/green-communities-committee/2025-12-15-agenda-7562.pdf,148662,92d4c05000e4e8a1aa070743fc9fb1210b7b7f6b9ee9e90886c5d5ce5f0065b3,2026-09-05T16:41:15Z
meetings/green-communities-committee/2025-12-15-minutes-7562.pdf,39447,bbd1b6fda4d3aedccaa5ce817a42a74e62ff583b19155c1d6d18d059323df5e1,2026-09-05T16:41:18Z
meetings/green-communities-committee/2026-04-27-agenda-7781.pdf,126346,54998d92c09f7f4daeff98785dd9d95031bd56568d62d610e4b2c9e72be3a2a5,2026-09-05T16:41:18Z
meetings/green-communities-committee/2026-07-07-agenda-7890.pdf,128619,ea5e851036b8681f977cac3821afcfe9ee8b56b0c4d205d2ff965781a76fe462,2026-09-05T16:41:30Z
meetings/historical-commission/2025-01-07-agenda-6939.pdf,195194,02c21fa2dab64f3b1472327e80f39fa4249a35ba67f2059c444707fa12513dfd,2026-09-05T16:41:30Z
meetings/historical-commission/2025-01-07-minutes-6939.pdf,31722,eeadd706ffd982c679bc05c7655f8f50ff4b4df41be27e6902e2c5ee7efbac62,2026-09-05T16:41:30Z
meetings/historical-commission/2025-04-08-agenda-7151.pdf,166574,aa6c6e661aa6ba3025da88421677623893efcef75b674bfb7548c2047086809e,2026-09-05T16:41:30Z
meetings/historical-commission/2025-05-13-agenda-7215.pdf,148416,4034b5ab5cb848dde412f3bb13dde20c1e70b7ae6e769eda86e4b360c9162920,2026-09-05T16:54:25Z
meetings/historical-commission/2025-05-20-agenda-7226.pdf,149196,58e95073f2241e304ad20454b284f414dd154f056f7c7b13f5366e58b61b57f3,2026-09-05T16:54:25Z
meetings/historical-commission/2025-06-04-agenda-7248.pdf,147700,982fed72067f7dd76a8cf03831e1a750078cef1a1c4bf3172810d5b77c176935,2026-09-05T16:54:26Z
meetings/historical-commission/2025-06-04-minutes-7248.pdf,35640,8094b57f55b0c850a25f51b461db558e9835fb23e2f2267e5450ef6a0a1ce7c2,2026-09-05T16:54:26Z
meetings/historical-commission/2025-06-11-agenda-7265.pdf,151861,b172156a4d4243389f7db727eb2300606d4b2ca29e2f69406d6acdc5bf79f2d1,2026-09-05T16:54:26Z
meetings/historical-commission/2025-06-11-minutes-7265.pdf,26982,983c0531a8d4708b54e5fbc5ee581ccd7d7ebd0705091e9413a3dc556d23932e,2026-09-05T16:54:26Z
meetings/historical-commission/2025-09-09-agenda-7390.pdf,167573,062433df5eed21c855837ba253f6889ae8dfd65fb54b8147a1e71b82357c1912,2026-09-05T16:54:27Z
